gaze3d_x,gaze3d_y,gaze3d_z
-24.656948033400532,2.9783331913920357,0.2731011030718516
-24.659002221748437,2.9787708632638066,0.2704453392989102
-24.655604860951517,2.977703494169478,0.27602500334420405
-24.655549029020086,2.9799222327705164,0.27605111677003935
-24.66161040622724,2.9784980759461375,0.2654694067462339
-23.360612762336533,2.6918559309390058,-1.1224774006732827
-21.645764143599504,1.971309169350922,-3.532806023915476
-21.693564285050837,1.9337228824866388,-3.567450947361517
-21.805281416455074,1.9724837137046178,-3.5397131429066717
-21.831590918195467,1.9677726140402438,-3.5615579115619873
-21.834601262964647,1.9280404795246695,-3.5559655824367873
-21.835917311114812,1.9789950494660546,-3.5701469731939275
-21.830008863443712,2.033910005993904,-3.5776058977494323
-21.718122934242153,2.087826142709838,-3.628713853971222
-23.518979727844247,3.0491033467927116,-1.5678123825563297
-22.864865428938224,3.4031114997735354,-2.4215172692260736
-22.861736197538768,3.427900006813867,-2.4155158144171547
-22.869360329243296,3.411027491046156,-2.4245497238179845
-22.872222380296556,3.299339655747882,-2.4420043126883284
-22.86292849015912,3.298377894777401,-2.4349840752953487
-22.86725915620884,3.305518567736917,-2.4373226741452587
-22.8526241712058,3.315171454838678,-2.4244473669981197
-22.829560757758532,3.3158850491936187,-2.405726487464306
-22.838727246270423,3.279955431678643,-2.416834380226274
-22.97967348210065,3.349446767934423,-2.38980530324012
-22.911295399464173,3.350750120753389,-2.4638418783313174
-22.88766431882301,3.4531958388072654,-2.430559944048807
-22.89507731976235,3.4219866409311437,-2.441707312378972
-22.89949277782151,3.405116758006202,-2.448086717082009
-22.90122549577293,3.3939176196732297,-2.451637761829053
-22.900718716843702,3.4013235510832867,-2.4503438414895764
-22.90430727307545,3.393484074851718,-2.4544597701739828
-22.99906966381968,3.307548689001977,-2.4115751505172334
-22.984880806187988,3.3310404142465253,-2.397816216439569
-22.975345651905133,3.3442655584734773,-2.388767151531286
-22.970641218441166,3.3633156400183175,-2.382559641265761
-22.91239605407344,3.3221148809928938,-2.470038755413586
-22.897789675065688,3.3660407269389365,-2.4530760226121044
-22.893659408605288,3.360433828872514,-2.450809436406816
-23.71556833290185,2.945328074260865,-1.4712383603500074
-23.63511418569472,2.589070965241005,-1.508374857801363
-23.644002230561682,2.541665100695159,-1.5069375154319804
-23.637848187686863,2.541896588542787,-1.5022154524030675
-23.63242700053318,2.5589527495961044,-1.50127918699586
-23.626645236931104,2.563845834669171,-1.4977788759706785
-23.622985656786543,2.549631914763553,-1.4924886701852205
-23.62146942902098,2.547433330622776,-1.4908972131684446
